;operation_time;symbol;operation_type;position;coin_amount;price;fee;comission;comission_fee;after_comission_calculated_coin_amount;total_cash;stop_price;sell_price;explanation
1646;2021-04-01 06:10:00;btcusdt;Buy;Long;0.00379;59139.76;224.1396904;3.79e-06;0.2241396904;0.00378621;223.97964976792304;58977.03768989947;59383.8434651508;
1647;2021-04-01 06:50:00;btcusdt;Buy;Long;0.00378621;58977.03768989947;223.0761504220024;3.78621e-06;0.22329944987187428;0.00378242379;223.14024948032542;-;-;Loss!
1648;2021-04-01 09:00:00;btcusdt;Buy;Short;0.0038;58731.61;223.180118;3.8e-06;0.223180118;0.0037962;222.91706936232544;58893.86887775889;58488.22168336167;
1649;2021-04-01 09:20:00;btcusdt;Sell;Short;0.0037962;58893.86887775889;223.180118;3.7962e-06;0.2235729050337483;0.0037924038;222.0570031360622;-;-;Loss!
1650;2021-04-01 09:50:00;btcusdt;Buy;Short;0.00378;58707.2;221.91321599999998;3.78e-06;0.22191321599999997;0.00377622;221.83508992006222;58880.76797943351;58446.848030849724;
1651;2021-04-01 09:50:00;btcusdt;Sell;Short;0.00377622;58880.76797943351;221.91321599999998;3.77622e-06;0.2223467336592964;0.00377244378;220.93570114230775;-;-;Loss!
1652;2021-04-01 10:55:00;btcusdt;Buy;Short;0.00376;58779.85;221.012236;3.76e-06;0.221012236;0.00375624;220.71468890630774;59042.3540394496;58386.093940825594;
1653;2021-04-01 11:10:00;btcusdt;Sell;Short;0.00375624;59042.3540394496;221.012236;3.75624e-06;0.22177725193714218;0.00375248376;219.2398146780054;-;-;Loss!
1654;2021-04-01 16:10:00;btcusdt;Buy;Short;0.00373;58771.18;219.2165014;3.73e-06;0.21921650139999999;0.00372627;219.02059817660538;58971.69734788494;58470.40397817259;
1655;2021-04-01 16:15:00;btcusdt;Sell;Short;0.00372627;58971.69734788494;219.2165014;3.72627e-06;0.21974446667650321;0.0037225437299999997;218.0292836638134;-;-;Loss!
1656;2021-04-01 17:10:00;btcusdt;Buy;Long;0.00369;59047.14;217.8839466;3.6900000000000002e-06;0.21788394660000002;0.00368631;217.8113997172134;58860.57107640412;59326.99338539381;
1657;2021-04-01 18:05:00;btcusdt;Buy;Long;0.00368631;58860.57107640412;216.7613334528946;3.68631e-06;0.2169783117646593;0.0036826236899999997;216.906670516708;-;-;Loss!
1658;2021-04-02 00:10:00;btcusdt;Buy;Long;0.00369;58830.53;217.0846557;3.6900000000000002e-06;0.21708465570000002;0.00368631;216.68958586100797;58638.21953828151;59118.99569257773;
1659;2021-04-02 02:00:00;btcusdt;Buy;Long;0.00368631;58638.21953828151;215.94249641109633;3.68631e-06;0.21615865506616253;0.0036826236899999997;215.76451122780432;-;-;Loss!
1660;2021-04-02 08:25:00;btcusdt;Buy;Long;0.00362;59552.17;215.57885539999998;3.62e-06;0.2155788554;0.0036163799999999998;215.54893237240432;59380.58225253418;59809.55162119873;
